Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Month,Year,Month,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,Total attendance,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Total Attendance over 4hrs,Patients who have waited 4-12 hs from DTA to admission
9,4381,5,0,1692,11/1/2019,2019,Nov,10583,320,6945,17848,4286,0,51,4337,686
0,1694,0,0,894,10/1/2019,2019,Oct,5370,595,43,6008,880,0,0,880,109
0,1094,235,0,0,10/1/2019,2019,Oct,5608,0,0,5608,732,0,0,732,0
3,2050,0,0,382,10/1/2019,2019,Oct,9581,0,0,9581,2057,0,0,2057,466
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3311,3311,0,0,3,3,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3771,3771,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,5983,5983,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3026,3026,0,0,0,0,0
10,4714,0,0,513,10/1/2019,2019,Oct,15409,902,10480,26791,7189,31,41,7261,57
0,2613,0,0,559,10/1/2019,2019,Oct,8896,0,0,8896,428,0,0,428,33
6,8604,0,0,1814,10/1/2019,2019,Oct,27007,884,15766,43657,7429,14,122,7565,544
0,3201,0,0,260,10/1/2019,2019,Oct,11963,0,0,11963,1220,0,0,1220,306
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4505,4505,0,0,12,12,0
0,2148,0,0,270,10/1/2019,2019,Oct,6398,0,1075,7473,963,0,0,963,78
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1612,1612,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2420,2420,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3547,3547,0,0,0,0,0
0,1110,0,0,234,10/1/2019,2019,Oct,5442,0,0,5442,427,0,0,427,0
41,2494,0,0,1006,10/1/2019,2019,Oct,6435,0,12795,19230,2991,0,19,3010,1313
7,2296,0,26,805,10/1/2019,2019,Oct,9770,0,933,10703,3195,0,13,3208,627
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3519,3519,0,0,0,0,0
0,2743,0,172,1636,10/1/2019,2019,Oct,10620,0,1250,11870,3146,0,29,3175,385
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2798,2798,0,0,12,12,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,8523,8523,0,0,204,204,0
3,4288,15,0,511,10/1/2019,2019,Oct,14109,1287,0,15396,3308,23,0,3331,1198
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2192,2192,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,5226,5226,0,0,11,11,0
0,3460,896,0,805,10/1/2019,2019,Oct,7203,1303,5443,13949,2514,0,69,2583,823
0,2950,0,0,1480,10/1/2019,2019,Oct,13311,0,0,13311,2105,0,0,2105,300
1,2820,0,32,504,10/1/2019,2019,Oct,10295,0,4406,14701,0,0,0,0,259
0,0,0,0,0,10/1/2019,2019,Oct,0,0,17826,17826,0,0,270,270,0
8,3090,0,0,319,10/1/2019,2019,Oct,19530,0,9421,28951,0,0,0,0,106
0,2435,0,0,882,10/1/2019,2019,Oct,6443,0,1807,8250,1732,0,1,1733,405
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2951,2951,0,0,1,1,1
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1341,1341,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,7496,7496,0,0,0,0,0
0,0,0,2,15,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
0,1966,0,0,1032,10/1/2019,2019,Oct,6144,0,762,6906,1302,0,2,1304,602
0,3838,0,0,1368,10/1/2019,2019,Oct,12644,0,6058,18702,4679,0,0,4679,1403
0,0,0,12,70,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
13,1894,0,0,168,10/1/2019,2019,Oct,7485,0,12343,19828,3023,0,122,3145,765
0,2890,0,0,322,10/1/2019,2019,Oct,9772,0,1471,11243,2841,0,1,2842,487
0,0,0,0,0,10/1/2019,2019,Oct,0,0,7070,7070,0,0,4,4,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1763,1763,0,0,1,1,0
0,3437,0,459,991,10/1/2019,2019,Oct,12017,0,3286,15303,1482,0,3,1485,415
0,1488,0,0,373,10/1/2019,2019,Oct,4178,0,4537,8715,822,0,2,824,29
0,0,0,3,16,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2817,2817,0,0,17,17,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3197,3197,0,0,0,0,0
0,3550,0,0,974,10/1/2019,2019,Oct,9900,0,4749,14649,2061,0,15,2076,207
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4654,4654,0,0,14,14,0
0,978,0,0,369,10/1/2019,2019,Oct,4206,0,219,4425,915,0,0,915,75
8,5135,0,276,1490,10/1/2019,2019,Oct,15653,0,3720,19373,3795,0,9,3804,1133
13,3902,0,15,1612,10/1/2019,2019,Oct,9950,219,5879,16048,2415,0,296,2711,615
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2598,2598,0,0,8,8,0
0,4918,0,223,2043,10/1/2019,2019,Oct,14709,0,5467,20176,2968,0,201,3169,272
0,3699,0,0,825,10/1/2019,2019,Oct,10744,0,920,11664,2194,0,0,2194,298
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1687,1687,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1072,1072,0,0,0,0,0
3,3253,7,0,196,10/1/2019,2019,Oct,13049,527,1082,14658,2001,0,0,2001,444
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2457,2457,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1137,1137,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1399,1399,0,0,0,0,0
0,5514,0,0,1967,10/1/2019,2019,Oct,20490,0,0,20490,0,0,0,0,298
0,0,0,0,0,10/1/2019,2019,Oct,0,0,603,603,0,0,0,0,0
1,1812,0,0,306,10/1/2019,2019,Oct,8205,0,2526,10731,1077,0,22,1099,271
0,1252,0,0,60,10/1/2019,2019,Oct,7503,0,0,7503,1824,0,0,1824,597
0,0,0,0,36,10/1/2019,2019,Oct,0,0,5802,5802,0,0,59,59,0
0,4002,0,0,996,10/1/2019,2019,Oct,13329,0,0,13329,2588,0,0,2588,738
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1509,1509,0,0,1,1,0
27,2306,0,0,1498,10/1/2019,2019,Oct,6000,0,5811,11811,2218,0,72,2290,809
0,3987,0,0,811,10/1/2019,2019,Oct,14002,891,3967,18860,2859,0,7,2866,148
7,3362,0,0,1341,10/1/2019,2019,Oct,10635,0,989,11624,2731,0,16,2747,1543
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3365,3365,0,0,137,137,0
0,1099,0,0,561,10/1/2019,2019,Oct,4421,0,790,5211,500,0,1,501,7
0,0,0,0,2,10/1/2019,2019,Oct,0,0,606,606,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1766,1766,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1036,1036,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2011,2011,0,0,10,10,0
2,1784,0,0,182,10/1/2019,2019,Oct,10679,0,0,10679,646,0,0,646,86
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3983,3983,0,0,0,0,0
0,3085,0,0,1599,10/1/2019,2019,Oct,11708,0,0,11708,3448,0,0,3448,699
0,0,0,0,0,10/1/2019,2019,Oct,0,0,636,636,0,0,1,1,0
8,3534,5,0,1344,10/1/2019,2019,Oct,10556,4343,10283,25182,0,0,0,0,584
26,874,0,0,288,10/1/2019,2019,Oct,3842,0,774,4616,1342,0,0,1342,540
2,1575,0,0,530,10/1/2019,2019,Oct,6543,0,340,6883,1312,0,20,1332,192
0,0,0,0,0,10/1/2019,2019,Oct,0,0,6273,6273,0,0,11,11,0
0,2502,0,0,412,10/1/2019,2019,Oct,8213,0,0,8213,0,0,0,0,720
40,4602,0,0,413,10/1/2019,2019,Oct,14804,0,9611,24415,6027,0,753,6780,1159
0,0,0,0,0,10/1/2019,2019,Oct,0,0,848,848,0,0,0,0,0
0,2711,0,69,564,10/1/2019,2019,Oct,7498,1249,3188,11935,1566,0,29,1595,366
23,2326,0,514,1369,10/1/2019,2019,Oct,4903,0,8946,13849,2611,0,332,2943,834
0,0,0,0,0,10/1/2019,2019,Oct,0,0,309,309,0,0,0,0,0
0,4889,0,0,1646,10/1/2019,2019,Oct,18416,0,9468,27884,4517,0,3,4520,1465
52,4438,0,0,855,10/1/2019,2019,Oct,13788,0,11994,25782,3748,0,422,4170,983
0,0,0,3,1,10/1/2019,2019,Oct,0,0,10882,10882,0,0,332,332,0
0,0,0,0,165,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
0,6347,0,0,2504,10/1/2019,2019,Oct,18145,485,10550,29180,4935,0,10,4945,1212
0,0,116,0,17,10/1/2019,2019,Oct,0,1189,0,1189,0,12,0,12,0
3,6089,0,0,937,10/1/2019,2019,Oct,12153,0,17644,29797,4172,0,333,4505,1422
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4864,4864,0,0,124,124,0
0,3329,0,0,1115,10/1/2019,2019,Oct,8910,0,4428,13338,0,0,0,0,64
0,4204,0,0,607,10/1/2019,2019,Oct,14298,0,3049,17347,1925,0,2,1927,648
0,7071,169,157,1511,10/1/2019,2019,Oct,23767,3862,9711,37340,6728,63,100,6891,1614
0,0,0,0,0,10/1/2019,2019,Oct,0,0,534,534,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,369,369,0,0,0,0,0
0,1847,0,0,1607,10/1/2019,2019,Oct,7789,0,3806,11595,2437,0,303,2740,823
0,0,0,0,0,10/1/2019,2019,Oct,0,0,387,387,0,0,0,0,0
0,0,0,0,117,10/1/2019,2019,Oct,0,0,2758,2758,0,0,0,0,0
0,2284,0,0,1117,10/1/2019,2019,Oct,6071,0,2083,8154,1994,0,4,1998,117
1,2508,0,0,751,10/1/2019,2019,Oct,9011,0,547,9558,2139,0,22,2161,248
0,4122,0,143,1173,10/1/2019,2019,Oct,18212,0,4291,22503,0,0,0,0,1531
0,1778,0,0,640,10/1/2019,2019,Oct,7885,0,4893,12778,1901,0,20,1921,213
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1775,1775,0,0,0,0,0
0,0,12,0,215,10/1/2019,2019,Oct,0,8335,0,8335,0,230,0,230,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,462,462,0,0,0,0,0
5,3163,0,0,2026,10/1/2019,2019,Oct,11335,0,1102,12437,4615,0,2,4617,1251
4,3334,0,0,1830,10/1/2019,2019,Oct,8365,0,0,8365,1670,0,0,1670,757
0,2199,0,0,761,10/1/2019,2019,Oct,8127,0,1813,9940,2000,0,2,2002,793
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4777,4777,0,0,18,18,0
0,2684,0,0,373,10/1/2019,2019,Oct,8886,492,6512,15890,2505,0,245,2750,525
0,1633,0,669,2282,10/1/2019,2019,Oct,3960,0,10894,14854,0,0,0,0,85
0,3980,0,5,1873,10/1/2019,2019,Oct,13651,0,814,14465,3504,0,0,3504,475
0,0,0,0,0,10/1/2019,2019,Oct,0,0,11903,11903,0,0,461,461,0
0,2561,0,0,1310,10/1/2019,2019,Oct,9006,1122,1665,11793,3162,11,6,3179,766
0,1144,0,0,562,10/1/2019,2019,Oct,3975,0,976,4951,687,0,0,687,171
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1728,1728,0,0,0,0,0
0,3207,0,0,613,10/1/2019,2019,Oct,12768,0,0,12768,2717,0,0,2717,526
0,5436,0,28,756,10/1/2019,2019,Oct,9239,0,9414,18653,726,0,85,811,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,5301,5301,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,5379,5379,0,0,14,14,0
2,3808,0,0,3705,10/1/2019,2019,Oct,17069,1884,264,19217,0,0,0,0,1918
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2631,2631,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,333,333,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,298,298,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,156,156,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2963,2963,0,0,31,31,0
2,3298,102,25,3744,10/1/2019,2019,Oct,12446,1681,425,14552,2636,0,0,2636,747
0,0,0,0,0,10/1/2019,2019,Oct,0,0,721,721,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,360,360,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,675,675,0,0,4,4,0
7,7368,0,152,1890,10/1/2019,2019,Oct,25430,0,10544,35974,6300,0,291,6591,1048
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2587,2587,0,0,31,31,0
2,1822,0,0,1567,10/1/2019,2019,Oct,5777,0,1980,7757,0,0,0,0,319
0,3469,0,0,1609,10/1/2019,2019,Oct,10318,956,1911,13185,0,0,0,0,1243
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1711,1711,0,0,0,0,0
0,0,0,21,376,10/1/2019,2019,Oct,0,0,1016,1016,0,0,3,3,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,953,953,0,0,2,2,0
0,3249,2,0,610,10/1/2019,2019,Oct,10815,1882,0,12697,2176,94,0,2270,281
0,0,0,0,337,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
59,2306,0,46,1363,10/1/2019,2019,Oct,6383,0,10572,16955,2152,0,47,2199,1020
13,2039,0,0,1455,10/1/2019,2019,Oct,8036,0,4208,12244,2351,0,12,2363,269
14,4312,0,0,1242,10/1/2019,2019,Oct,21252,0,3977,25229,5124,0,1,5125,1333
0,0,0,0,26,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
1,2304,0,0,666,10/1/2019,2019,Oct,6575,0,0,6575,1462,0,0,1462,36
0,2557,0,8,1499,10/1/2019,2019,Oct,6627,0,1101,7728,2118,0,14,2132,712
0,3236,0,0,296,10/1/2019,2019,Oct,9584,0,3564,13148,2275,0,0,2275,437
0,1271,0,0,849,10/1/2019,2019,Oct,4387,329,1317,6033,496,0,0,496,113
2,3384,33,0,601,10/1/2019,2019,Oct,14796,843,2806,18445,5133,82,3,5218,734
0,748,0,0,361,10/1/2019,2019,Oct,5286,0,238,5524,120,0,0,120,0
0,2981,0,0,2833,10/1/2019,2019,Oct,9521,1285,9380,20186,3354,0,88,3442,392
0,3327,0,12,422,10/1/2019,2019,Oct,9255,0,4442,13697,990,0,170,1160,206
44,2701,0,51,2553,10/1/2019,2019,Oct,10192,0,2207,12399,4294,0,114,4408,1317
0,0,0,0,19,10/1/2019,2019,Oct,0,0,2548,2548,0,0,1,1,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1994,1994,0,0,55,55,0
0,0,0,0,7,10/1/2019,2019,Oct,0,0,580,580,0,0,0,0,0
0,0,0,0,29,10/1/2019,2019,Oct,0,0,7763,7763,0,0,29,29,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,6220,6220,0,0,0,0,0
3,2042,0,120,2236,10/1/2019,2019,Oct,9951,0,3804,13755,1692,0,2,1694,634
0,4327,46,0,863,10/1/2019,2019,Oct,14025,2036,4467,20528,4246,122,81,4449,658
0,1984,0,0,287,10/1/2019,2019,Oct,6553,0,662,7215,795,0,0,795,81
0,0,0,0,155,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,1814,1814,0,0,15,15,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4991,4991,0,0,29,29,0
0,2449,0,332,1159,10/1/2019,2019,Oct,6992,0,1882,8874,1606,0,30,1636,177
0,0,0,4,200,10/1/2019,2019,Oct,0,0,819,819,0,0,0,0,0
27,2761,0,0,75,10/1/2019,2019,Oct,7545,0,3055,10600,1532,0,40,1572,543
4,4109,0,0,1025,10/1/2019,2019,Oct,13554,0,1362,14916,2499,0,0,2499,353
0,4596,0,0,447,10/1/2019,2019,Oct,10627,0,0,10627,2730,0,0,2730,477
0,0,0,0,0,10/1/2019,2019,Oct,0,0,5204,5204,0,0,224,224,0
63,2704,0,0,1018,10/1/2019,2019,Oct,8877,0,0,8877,2946,0,0,2946,976
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3732,3732,0,0,0,0,0
0,2624,0,0,796,10/1/2019,2019,Oct,8978,0,805,9783,1254,0,0,1254,587
1,0,0,0,3,10/1/2019,2019,Oct,0,0,10037,10037,0,0,93,93,2
0,1934,0,0,435,10/1/2019,2019,Oct,8399,0,2799,11198,1524,0,0,1524,176
0,2190,0,0,1258,10/1/2019,2019,Oct,6402,0,0,6402,1230,0,0,1230,44
0,0,0,0,0,10/1/2019,2019,Oct,0,0,183,183,0,0,1,1,0
0,0,0,0,496,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
12,2552,0,0,923,10/1/2019,2019,Oct,9530,0,5495,15025,2745,0,19,2764,828
4,1992,0,0,300,10/1/2019,2019,Oct,6201,0,8210,14411,2442,0,70,2512,969
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3111,3111,0,0,0,0,0
0,3266,17,2,3014,10/1/2019,2019,Oct,10964,1842,7795,20601,1301,23,0,1324,138
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4028,4028,0,0,0,0,0
0,2595,0,0,581,10/1/2019,2019,Oct,9555,0,0,9555,2467,0,0,2467,271
1,2505,0,0,686,10/1/2019,2019,Oct,6050,0,0,6050,1365,0,0,1365,491
0,0,0,0,28,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
0,1604,0,0,199,10/1/2019,2019,Oct,8437,0,0,8437,0,0,0,0,470
0,2647,7,0,985,10/1/2019,2019,Oct,7032,1403,806,9241,1595,0,0,1595,216
1,3229,0,0,980,10/1/2019,2019,Oct,12654,0,8789,21443,2927,0,91,3018,426
0,0,0,0,169,10/1/2019,2019,Oct,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3625,3625,0,0,0,0,0
0,2455,0,0,789,10/1/2019,2019,Oct,6268,0,3059,9327,1617,0,1,1618,106
0,4287,0,0,1310,10/1/2019,2019,Oct,12508,0,2631,15139,5416,0,0,5416,1912
10,2113,0,0,364,10/1/2019,2019,Oct,13362,0,0,13362,2563,0,0,2563,493
7,3597,12,0,1634,10/1/2019,2019,Oct,10468,1499,0,11967,2040,105,0,2145,311
1,11177,0,1318,3605,10/1/2019,2019,Oct,32232,0,3459,35691,12083,0,59,12142,4422
0,3479,7,0,920,10/1/2019,2019,Oct,10679,2244,0,12923,2242,27,0,2269,603
0,4633,104,0,659,10/1/2019,2019,Oct,12964,2172,6139,21275,4015,15,96,4126,551
6,5282,0,27,1882,10/1/2019,2019,Oct,18801,0,10185,28986,6524,0,0,6524,656
1,5088,16,0,3579,10/1/2019,2019,Oct,20269,1619,0,21888,7184,34,0,7218,2065
7,2209,0,63,1036,10/1/2019,2019,Oct,8163,84,1920,10167,1897,0,17,1914,159
0,6005,0,0,2989,10/1/2019,2019,Oct,15890,434,7010,23334,5385,0,49,5434,1402
32,2892,0,1658,0,10/1/2019,2019,Oct,8360,218,3069,11647,0,0,0,0,464
0,0,0,0,0,10/1/2019,2019,Oct,0,0,9475,9475,0,0,161,161,0
0,2300,0,0,832,10/1/2019,2019,Oct,7207,0,4393,11600,2047,0,1,2048,419
0,2930,0,0,458,10/1/2019,2019,Oct,7079,0,2463,9542,1869,0,36,1905,1075
0,3705,0,0,786,10/1/2019,2019,Oct,9185,0,4699,13884,2336,0,10,2346,669
0,2133,0,0,728,10/1/2019,2019,Oct,6474,0,367,6841,0,0,0,0,63
0,3947,0,0,1474,10/1/2019,2019,Oct,13119,0,0,13119,1570,0,0,1570,137
21,1201,0,0,92,10/1/2019,2019,Oct,4290,0,0,4290,1085,0,0,1085,305
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3242,3242,0,0,0,0,0
10,1405,0,0,85,10/1/2019,2019,Oct,9428,0,0,9428,1547,0,0,1547,394
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2950,2950,0,0,58,58,0
0,0,0,0,0,10/1/2019,2019,Oct,0,0,4715,4715,0,0,22,22,0
1,2165,0,0,2035,10/1/2019,2019,Oct,7948,0,3591,11539,3151,0,1,3152,1005
0,0,0,0,0,10/1/2019,2019,Oct,0,0,3302,3302,0,0,6,6,0
31,3425,0,0,1221,10/1/2019,2019,Oct,11305,0,5755,17060,4008,0,3,4011,1131
0,0,0,0,0,10/1/2019,2019,Oct,0,0,431,431,0,0,0,0,0
2,2925,0,0,328,10/1/2019,2019,Oct,7605,0,4725,12330,1695,0,17,1712,622
1,1672,0,0,190,10/1/2019,2019,Oct,5594,0,334,5928,1656,0,0,1656,193
0,0,0,0,0,10/1/2019,2019,Oct,0,0,2281,2281,0,0,0,0,0
0,1640,0,0,569,10/1/2019,2019,Oct,5117,0,0,5117,389,0,0,389,6
16,4368,9,0,1704,10/1/2019,2019,Oct,11028,295,7477,18800,3662,0,27,3689,526
0,3810,0,0,920,9/1/2019,2019,Sep,8179,0,335,8514,1754,0,2,1756,211
0,1495,0,0,869,9/1/2019,2019,Sep,5225,645,65,5935,697,0,0,697,63
0,1054,0,0,245,9/1/2019,2019,Sep,5243,0,0,5243,573,0,0,573,0
2,1971,0,0,374,9/1/2019,2019,Sep,9057,0,0,9057,2016,0,0,2016,410
0,0,0,0,0,9/1/2019,2019,Sep,0,0,3238,3238,0,0,32,32,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,3297,3297,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,5733,5733,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,2866,2866,0,0,0,0,0
7,4501,0,0,403,9/1/2019,2019,Sep,14937,834,10019,25790,5979,12,18,6009,88
0,2427,0,0,532,9/1/2019,2019,Sep,8422,0,0,8422,310,0,0,310,24
2,8223,0,0,1612,9/1/2019,2019,Sep,26233,812,14718,41763,6310,27,157,6494,2006
0,2996,0,0,244,9/1/2019,2019,Sep,11436,0,0,11436,1033,0,0,1033,305
0,0,0,0,0,9/1/2019,2019,Sep,0,0,4485,4485,0,0,15,15,0
0,2043,0,0,278,9/1/2019,2019,Sep,6292,0,982,7274,723,0,0,723,78
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1432,1432,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,2527,2527,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,3123,3123,0,0,0,0,0
0,1071,0,0,228,9/1/2019,2019,Sep,5038,0,0,5038,874,0,0,874,0
18,2438,0,0,992,9/1/2019,2019,Sep,6509,0,12779,19288,2832,0,29,2861,1148
1,2204,0,18,671,9/1/2019,2019,Sep,9536,0,933,10469,1627,0,3,1630,339
0,0,0,0,0,9/1/2019,2019,Sep,0,0,3776,3776,0,0,0,0,0
0,2729,0,134,1401,9/1/2019,2019,Sep,10372,0,1118,11490,2895,0,15,2910,332
0,0,0,0,0,9/1/2019,2019,Sep,0,0,3040,3040,0,0,43,43,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,7972,7972,0,0,63,63,0
4,3888,32,0,423,9/1/2019,2019,Sep,13350,1207,0,14557,2917,3,0,2920,1032
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1967,1967,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,4807,4807,0,0,29,29,0
0,3084,786,0,751,9/1/2019,2019,Sep,7016,1223,5371,13610,2229,0,128,2357,614
0,2857,0,0,1339,9/1/2019,2019,Sep,13153,0,0,13153,1734,0,0,1734,207
0,3117,0,22,603,9/1/2019,2019,Sep,10633,0,4252,14885,0,0,0,0,271
0,0,0,0,0,9/1/2019,2019,Sep,0,0,17760,17760,0,0,148,148,0
5,2911,0,0,251,9/1/2019,2019,Sep,18873,0,8835,27708,0,0,0,0,55
0,2293,0,0,810,9/1/2019,2019,Sep,6116,0,1706,7822,1834,0,0,1834,319
0,0,0,0,0,9/1/2019,2019,Sep,0,0,2843,2843,0,0,1,1,1
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1467,1467,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,6936,6936,0,0,0,0,0
0,0,0,1,26,9/1/2019,2019,Sep,0,0,0,0,0,0,0,0,0
0,1795,0,0,912,9/1/2019,2019,Sep,5982,0,761,6743,1136,0,5,1141,526
0,3787,0,0,1281,9/1/2019,2019,Sep,12201,0,6386,18587,3838,0,0,3838,1079
0,0,0,13,68,9/1/2019,2019,Sep,0,0,0,0,0,0,0,0,0
16,1929,0,0,167,9/1/2019,2019,Sep,7233,0,11975,19208,2515,0,203,2718,645
1,2450,0,0,220,9/1/2019,2019,Sep,9299,0,1718,11017,2968,0,9,2977,431
0,0,0,0,0,9/1/2019,2019,Sep,0,0,6573,6573,0,0,1,1,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1816,1816,0,0,0,0,0
0,3183,0,481,1016,9/1/2019,2019,Sep,12018,0,3286,15304,1724,0,2,1726,339
0,1419,0,0,338,9/1/2019,2019,Sep,4233,0,4648,8881,834,0,2,836,18
0,0,0,4,21,9/1/2019,2019,Sep,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,3199,3199,0,0,2,2,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,2728,2728,0,0,25,25,0
0,3331,0,0,867,9/1/2019,2019,Sep,9403,0,4638,14041,2081,0,15,2096,203
0,0,0,0,0,9/1/2019,2019,Sep,0,0,4309,4309,0,0,7,7,0
0,941,0,0,320,9/1/2019,2019,Sep,4236,0,202,4438,886,0,0,886,114
1,4762,0,259,1347,9/1/2019,2019,Sep,15566,0,3867,19433,4187,0,7,4194,1041
6,3606,0,19,1474,9/1/2019,2019,Sep,9614,212,5880,15706,2248,0,220,2468,212
0,0,0,0,0,9/1/2019,2019,Sep,0,0,2799,2799,0,0,21,21,0
0,4541,0,80,1864,9/1/2019,2019,Sep,16475,0,4542,21017,2835,0,57,2892,283
0,3383,0,0,746,9/1/2019,2019,Sep,10681,0,804,11485,1728,0,0,1728,194
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1539,1539,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1209,1209,0,0,0,0,0
2,3143,6,0,177,9/1/2019,2019,Sep,12801,466,1088,14355,1820,0,0,1820,510
0,0,0,0,0,9/1/2019,2019,Sep,0,0,2334,2334,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1339,1339,0,0,0,0,0
0,0,0,0,0,9/1/2019,2019,Sep,0,0,1591,1591,0,0,0,0,0
0,5116,0,0,1840,9/1/2019,2019,Sep,19957,0,0,19957,0,0,0,0,214
0,0,0,0,0,9/1/2019,2019,Sep,0,0,638,638,0,0,0,0,0
0,1781,0,0,279,9/1/2019,2019,Sep,8119,0,2502,10621,953,0,1,954,167
2,1220,0,0,57,9/1/2019,2019,Sep,7254,0,0,7254,1569,0,0,1569,592
